Country Code,Year,life_expectancy
GRC,1989,76.6878048780488
GRD,1989,70.419
GTM,1989,62.374
GUM,1989,72.164
GUY,1989,62.238
HKG,1989,77.0287804878049
HND,1989,64.856
HRV,1989,71.8446341463415
HTI,1989,52.755
HUN,1989,69.4617073170732
IDN,1989,62.696
IND,1989,58.233
IRL,1989,74.4552195121951
IRN,1989,65.718
IRQ,1989,58.235
ISL,1989,78.1409756097561
ISR,1989,76.3073170731707
ITA,1989,76.819512195122
JAM,1989,72.157
JOR,1989,69.57
JPN,1989,78.7685365853659
KAZ,1989,68.290243902439
KEN,1989,59.04
KGZ,1989,67.9073170731707
KHM,1989,54.798
KIR,1989,60.408
KNA,1989,64.992
KOR,1989,71.0487804878049
KWT,1989,74.826
LAO,1989,53.252
LBN,1989,64.163
LBR,1989,43.451
LBY,1989,68.99
LCA,1989,70.215
LIE,1989,
LKA,1989,69.761
LSO,1989,59.531
LTU,1989,71.4253658536585
LUX,1989,74.5662682926829
LVA,1989,70.1553658536586
MAC,1989,77.035
MAF,1989,74.233
MAR,1989,61.899
MDA,1989,68.673
MDG,1989,51.107
MDV,1989,62.847
MEX,1989,69.623
MHL,1989,62.19
MKD,1989,71.1368292682927
MLI,1989,45.877
MLT,1989,75.3041219512195
MMR,1989,56.565
MNE,1989,75.5379024390244
MNG,1989,58.344
MNP,1989,
MOZ,1989,44.143
MRT,1989,59.322
MUS,1989,68.95
MWI,1989,43.34
MYS,1989,71.117
NAM,1989,62.642
NCL,1989,69.0853658536585
NER,1989,41.221
NGA,1989,46.182
NIC,1989,62.475
NLD,1989,76.7341463414634
NOR,1989,76.500487804878
NPL,1989,54.127
NZL,1989,74.8243902439024
OMN,1989,69.156
PAK,1989,59.62
PAN,1989,69.936
PER,1989,64.352
PHL,1989,65.464
PLW,1989,
PNG,1989,59.58
POL,1989,71.0439024390244
PRI,1989,73.853
PRK,1989,70.039
PRT,1989,74.2658536585366
PRY,1989,67.469
PSE,1989,
PYF,1989,73.787
QAT,1989,73.594
ROU,1989,69.5307317073171
RUS,1989,69.1717073170732
RWA,1989,50.22
SAU,1989,68.491
SDN,1989,49.337
SEN,1989,56.438
SGP,1989,74.9463414634146
SLB,1989,65.186
SLE,1989,44.021
SLV,1989,59.685
SOM,1989,46.717
SRB,1989,69.7707804878049
SSD,1989,29.68
STP,1989,60.158
SUR,1989,64.01
SVK,1989,71.0263414634146
SVN,1989,72.7048780487805
SWE,1989,77.7268292682927
SWZ,1989,62.927
SXM,1989,72.481
SYC,1989,67.9707317073171
SYR,1989,69.76
TCA,1989,69.941
TCD,1989,45.875
TGO,1989,54.39
THA,1989,70.122
TJK,1989,61.953
TKM,1989,63.787
TLS,1989,44.55
TON,1989,67.162
TTO,1989,68.438
TUN,1989,69.671
TUR,1989,67.245
TUV,1989,61.531
TZA,1989,51.739
UGA,1989,46.472
UKR,1989,70.519512195122
URY,1989,73.002
USA,1989,75.0170731707317
UZB,1989,65.281
VCT,1989,72.732
VEN,1989,71.348
VGB,1989,74.032
VIR,1989,71.0024634146341
VNM,1989,69.076
VUT,1989,66.134
WSM,1989,67.471
YEM,1989,58.218
ZAF,1989,63.31
ZMB,1989,48.696
ZWE,1989,60.401
AFG,1990,45.967
AGO,1990,41.893
ALB,1990,73.144
ARE,1990,71.9
ARG,1990,71.784
ARM,1990,68.821
ASM,1990,
ATG,1990,73.492
AUS,1990,76.9946341463415
AUT,1990,75.5682926829269
AZE,1990,62.352
BDI,1990,44.86
BEL,1990,76.0519512195122
BEN,1990,53.292
BFA,1990,49.44
BGD,1990,55.989
BGR,1990,71.6414634146342
BHR,1990,72.668
BHS,1990,70.133
BIH,1990,72.349
BLR,1990,70.8365853658537
BLZ,1990,70.744
BMU,1990,74.5
BOL,1990,56.422
BRA,1990,65.985
BRB,1990,72.752
BRN,1990,71.656
BTN,1990,55.968
BWA,1990,60.533
CAF,1990,49.635
CAN,1990,77.4365853658537
CHE,1990,77.2424390243902
CHL,1990,72.574
CHN,1990,68.005
CIV,1990,52.603
CMR,1990,54.868
COD,1990,48.601
COG,1990,55.926
COL,1990,68.644
COM,1990,55.84
CPV,1990,65.023
CRI,1990,76.63
CUB,1990,74.039
CYM,1990,
CYP,1990,73.539
CZE,1990,71.3839024390244
DEU,1990,75.0856341463415
DJI,1990,55.498
DMA,1990,69.852
DNK,1990,74.8053658536585
DOM,1990,67.11
DZA,1990,67.416
ECU,1990,69.348
EGY,1990,64.146
ERI,1990,49.769
ESP,1990,76.8375609756098
EST,1990,69.4756097560976
ETH,1990,44.557
FIN,1990,74.8131707317073
FJI,1990,65.508
FRA,1990,76.6
FSM,1990,67.425
GAB,1990,60.311
GBR,1990,75.8804878048781
GEO,1990,68.389
GHA,1990,55.62
GIN,1990,47.004
GMB,1990,51.319
GNB,1990,47.084
GNQ,1990,50.86
GRC,1990,76.9390243902439
GRD,1990,70.683
GTM,1990,62.473
GUM,1990,72.473
GUY,1990,62.415
HKG,1990,77.3707317073171
HND,1990,65.243
HRV,1990,72.1704878048781
HTI,1990,52.975
HUN,1990,69.3156097560976
IDN,1990,63.181
IND,1990,58.652
IRL,1990,74.8460731707317
IRN,1990,64.367
IRQ,1990,58.435
ISL,1990,78.0363414634146
ISR,1990,76.6073170731707
ITA,1990,76.9707317073171
JAM,1990,72.304
JOR,1990,69.854
JPN,1990,78.8370731707317
KAZ,1990,68.3365853658537
KEN,1990,58.614
KGZ,1990,68.2975609756098
KHM,1990,55.434
KIR,1990,60.917
KNA,1990,65.188
KOR,1990,71.5975609756098
KWT,1990,73.281
LAO,1990,53.713
LBN,1990,64.475
LBR,1990,36.688
LBY,1990,69.423
LCA,1990,70.326
LIE,1990,
LKA,1990,71.927
LSO,1990,59.398
LTU,1990,71.1607317073171
LUX,1990,75.4383170731707
LVA,1990,69.2731707317073
MAC,1990,77.424
MAF,1990,74.463
MAR,1990,62.448
MDA,1990,68.067
MDG,1990,51.701
MDV,1990,63.578
MEX,1990,69.971
MHL,1990,62.176
MKD,1990,71.2338048780488
MLI,1990,46.62
MLT,1990,75.8799756097561
MMR,1990,56.661
MNE,1990,75.5668780487805
MNG,1990,58.765
MNP,1990,
MOZ,1990,44.469
MRT,1990,59.77
MUS,1990,69.4048780487805
MWI,1990,43.323
MYS,1990,71.307
NAM,1990,62.496
NCL,1990,70.4853658536585
NER,1990,41.852
NGA,1990,46.037
NIC,1990,63.096
NLD,1990,76.8780487804878
NOR,1990,76.5373170731707
NPL,1990,54.833
NZL,1990,75.3780487804878
OMN,1990,69.782
PAK,1990,60.066
PAN,1990,71.097
PER,1990,65.106
PHL,1990,65.909
PLW,1990,69.0692682926829
PNG,1990,59.721
POL,1990,70.890243902439
PRI,1990,73.89
PRK,1990,70.21
PRT,1990,73.9658536585366
PRY,1990,67.944
PSE,1990,67.934
PYF,1990,73.983
QAT,1990,73.982
ROU,1990,69.7412195121951
RUS,1990,68.8860975609756
RWA,1990,48.431
SAU,1990,68.948
SDN,1990,49.732
SEN,1990,56.948
SGP,1990,75.2951219512195
SLB,1990,65.392
SLE,1990,44.057
SLV,1990,62.55
SOM,1990,47.105
SRB,1990,70.2292195121951
SSD,1990,29.935
STP,1990,61.471
SUR,1990,64.23
SVK,1990,70.9326829268293
SVN,1990,73.2048780487805
SWE,1990,77.5368292682927
SWZ,1990,63.072
SXM,1990,72.324
SYC,1990,68.1073170731707
SYR,1990,69.817
TCA,1990,69.001
TCD,1990,44.686
TGO,1990,54.37
THA,1990,70.445
TJK,1990,61.879
TKM,1990,63.939
TLS,1990,44.953
TON,1990,67.294
TTO,1990,68.272
TUN,1990,70.11
TUR,1990,67.709
TUV,1990,61.661
TZA,1990,51.485
UGA,1990,46.443
UKR,1990,70.0975609756098
URY,1990,73.162
USA,1990,75.2146341463415
UZB,1990,65.346
VCT,1990,72.38
VEN,1990,71.532
VGB,1990,73.927
VIR,1990,71.2504634146341
VNM,1990,69.213
VUT,1990,66.675
WSM,1990,67.658
YEM,1990,58.699
ZAF,1990,63.375
ZMB,1990,47.926
ZWE,1990,59.426
AFG,1991,46.663
AGO,1991,43.813
ALB,1991,73.378
ARE,1991,72.241
ARG,1991,72.319
ARM,1991,68.643
ASM,1991,
ATG,1991,73.435
AUS,1991,77.2756097560976
AUT,1991,75.6170731707317
AZE,1991,62.052
BDI,1991,44.227
BEL,1991,76.1921951219512
BEN,1991,53.624
BFA,1991,49.45
BGD,1991,54.154
BGR,1991,71.5609756097561
BHR,1991,72.764
BHS,1991,69.616
BIH,1991,72.089
BLR,1991,70.3780487804878
BLZ,1991,70.248
BMU,1991,74.886
BOL,1991,57.097
BRA,1991,66.31
BRB,1991,72.843
BRN,1991,71.871
BTN,1991,56.642
BWA,1991,59.473
CAF,1991,49.252
CAN,1991,77.5934146341464
CHE,1991,77.5146341463415
CHL,1991,73.574
CHN,1991,68.169
CIV,1991,52.323
CMR,1991,54.658
COD,1991,48.948
COG,1991,55.243
COL,1991,68.813
COM,1991,56.194
CPV,1991,65.176
CRI,1991,76.591
CUB,1991,74.093
CYM,1991,
CYP,1991,73.716
CZE,1991,71.8982926829268
DEU,1991,75.319512195122
DJI,1991,55.156
DMA,1991,69.646
DNK,1991,75.1578048780488
DOM,1991,67.625
DZA,1991,67.688
ECU,1991,69.625
EGY,1991,64.755
ERI,1991,50.607
ESP,1991,76.9712195121951
EST,1991,69.3731707317073
ETH,1991,46.13
FIN,1991,75.2275609756098
FJI,1991,65.643
FRA,1991,76.8487804878049
FSM,1991,67.619
GAB,1991,60.397
GBR,1991,76.0829268292683
GEO,1991,68.245
GHA,1991,56.012
GIN,1991,47.546
GMB,1991,52.127
GNB,1991,47.465
GNQ,1991,50.969
GRC,1991,77.1365853658537
GRD,1991,70.974
GTM,1991,62.725
GUM,1991,72.497
GUY,1991,62.622
HKG,1991,77.8729268292683
HND,1991,65.752
HRV,1991,72.1853658536586
HTI,1991,53.391
HUN,1991,69.3770731707317
IDN,1991,63.537
IND,1991,59.055
IRL,1991,75.025
IRN,1991,66.459
IRQ,1991,62.519
ISL,1991,77.9919512195122
ISR,1991,76.7585365853659
ITA,1991,77.0195121951219
JAM,1991,72.186
JOR,1991,70.093
JPN,1991,79.0368292682927
KAZ,1991,67.6
KEN,1991,58.005
KGZ,1991,68.5512195121951
KHM,1991,55.793
KIR,1991,61.422
KNA,1991,66.15
KOR,1991,72.0463414634146
KWT,1991,74.216
LAO,1991,54.46
LBN,1991,71.176
LBR,1991,42.795
LBY,1991,69.82
LCA,1991,70.602
LIE,1991,
LKA,1991,71.751
LSO,1991,59.193
LTU,1991,70.3641463414634
LUX,1991,75.4634146341463
LVA,1991,69.0324390243903
MAC,1991,77.904
MAF,1991,75.917
MAR,1991,62.946
MDA,1991,66.977
MDG,1991,52.357
MDV,1991,64.304
MEX,1991,70.298
MHL,1991,62.282
MKD,1991,71.8444390243903
MLI,1991,47.216
MLT,1991,75.3554634146342
MMR,1991,57.014
MNE,1991,75.6826097560976
MNG,1991,59.237
MNP,1991,
MOZ,1991,44.66
MRT,1991,59.936
MUS,1991,69.9560975609756
MWI,1991,43.312
MYS,1991,71.442
NAM,1991,62.098
NCL,1991,70.3585365853659
NER,1991,42.218
NGA,1991,45.691
NIC,1991,63.931
NLD,1991,77.0
NOR,1991,76.9807317073171
NPL,1991,55.712
NZL,1991,76.0317073170732
OMN,1991,70.189
PAK,1991,60.259
PAN,1991,71.207
PER,1991,65.434
PHL,1991,66.304
PLW,1991,
PNG,1991,59.908
POL,1991,70.5878048780488
PRI,1991,73.913
PRK,1991,70.313
PRT,1991,74.0146341463415
PRY,1991,68.173
PSE,1991,68.306
PYF,1991,74.149
QAT,1991,73.966
ROU,1991,69.7843902439024
RUS,1991,68.4743902439024
RWA,1991,46.519
SAU,1991,69.366
SDN,1991,50.213
SEN,1991,57.139
SGP,1991,75.6463414634146
SLB,1991,65.579
SLE,1991,43.506
SLV,1991,63.856
SOM,1991,26.565
SRB,1991,70.6177073170732
SSD,1991,30.148
STP,1991,61.429
SUR,1991,64.453
SVK,1991,70.8829268292683
SVN,1991,73.3536585365854
SWE,1991,77.6668292682927
SWZ,1991,62.685
SXM,1991,71.954
SYC,1991,70.7121951219512
SYR,1991,70.036
TCA,1991,68.888
TCD,1991,45.941
TGO,1991,54.268
THA,1991,70.717
TJK,1991,61.379
TKM,1991,64.035
TLS,1991,44.985
TON,1991,67.518
TTO,1991,68.859
TUN,1991,70.521
TUR,1991,68.169
TUV,1991,61.909
TZA,1991,51.306
UGA,1991,46.316
UKR,1991,69.2980487804878
URY,1991,73.305
USA,1991,75.3658536585366
UZB,1991,65.131
VCT,1991,72.937
VEN,1991,71.832
VGB,1991,72.872
VIR,1991,71.4517804878049
VNM,1991,69.849
VUT,1991,67.203
WSM,1991,67.881
YEM,1991,59.049
ZAF,1991,63.265
ZMB,1991,47.097
ZWE,1991,58.091
AFG,1992,47.596
AGO,1992,42.209
ALB,1992,73.715
ARE,1992,72.306
ARG,1992,72.43
ARM,1992,68.627
ASM,1992,
ATG,1992,73.417
AUS,1992,77.3780487804878
AUT,1992,75.8170731707317
AZE,1992,61.296
BDI,1992,43.895
BEL,1992,76.3512195121951
BEN,1992,54.089
BFA,1992,49.437
BGD,1992,57.635
BGR,1992,71.4943902439024
BHR,1992,72.953
BHS,1992,70.668
BIH,1992,51.785
BLR,1992,70.0219512195122
BLZ,1992,69.979
BMU,1992,73.8
BOL,1992,57.629
BRA,1992,66.708
BRB,1992,72.915
BRN,1992,72.081
BTN,1992,57.423
BWA,1992,58.348
CAF,1992,48.793
CAN,1992,77.8380487804878
CHE,1992,77.8060975609756
CHL,1992,74.135
CHN,1992,68.734
CIV,1992,52.138
CMR,1992,54.481
COD,1992,49.244
COG,1992,54.663
COL,1992,69.038
COM,1992,56.733
CPV,1992,65.318
CRI,1992,76.627
CUB,1992,74.162
CYM,1992,
CYP,1992,74.177
CZE,1992,72.2717073170732
DEU,1992,75.819512195122
DJI,1992,54.452
DMA,1992,70.282
DNK,1992,75.1941463414634
DOM,1992,68.084
DZA,1992,67.757
ECU,1992,70.117
EGY,1992,65.031
ERI,1992,52.465
ESP,1992,77.41
EST,1992,68.8634146341464
ETH,1992,46.901
FIN,1992,75.4553658536585
FJI,1992,65.827
FRA,1992,77.1
FSM,1992,67.832
GAB,1992,60.545
GBR,1992,76.4341463414634
GEO,1992,67.783
GHA,1992,56.231
GIN,1992,48.363
GMB,1992,52.941
GNB,1992,47.92
GNQ,1992,51.113
GRC,1992,77.3829268292683
GRD,1992,71.291
GTM,1992,62.913
GUM,1992,72.718
GUY,1992,62.787
HKG,1992,77.6734146341464
HND,1992,65.991
HRV,1992,71.2414634146342
HTI,1992,53.842
HUN,1992,69.1170731707317
IDN,1992,64.126
IND,1992,59.452
IRL,1992,75.4150975609756
IRN,1992,66.776
IRQ,1992,66.708
ISL,1992,78.760243902439
ISR,1992,76.5048780487805
ITA,1992,77.419512195122
JAM,1992,72.189
JOR,1992,70.316
JPN,1992,79.080243902439
KAZ,1992,67.4
KEN,1992,57.259
KGZ,1992,68.1024390243903
KHM,1992,56.021
KIR,1992,61.893
KNA,1992,66.972
KOR,1992,72.4975609756098
KWT,1992,75.691
LAO,1992,54.952
LBN,1992,71.192
LBR,1992,42.738
LBY,1992,70.232
LCA,1992,70.799
LIE,1992,
LKA,1992,72.53
LSO,1992,58.555
LTU,1992,70.2343902439025
LUX,1992,75.7707317073171
LVA,1992,68.3960975609756
MAC,1992,78.28
MAF,1992,75.327
MAR,1992,63.401
MDA,1992,66.96
MDG,1992,53.039
MDV,1992,65.007
MEX,1992,70.616
MHL,1992,62.383
MKD,1992,71.2440731707317
MLI,1992,47.496
MLT,1992,75.2771219512195
MMR,1992,57.251
MNE,1992,74.3653658536585
MNG,1992,59.641
MNP,1992,
MOZ,1992,44.949
MRT,1992,60.261
MUS,1992,70.0585365853659
MWI,1992,43.413
MYS,1992,71.526
NAM,1992,61.545
NCL,1992,71.6146341463415
NER,1992,42.947
NGA,1992,45.668
NIC,1992,64.266
NLD,1992,77.2170731707317
NOR,1992,77.1843902439025
NPL,1992,56.71
NZL,1992,76.1243902439025
OMN,1992,70.656
PAK,1992,60.116
PAN,1992,71.462
PER,1992,66.149
PHL,1992,67.088
PLW,1992,
PNG,1992,60.218
POL,1992,71.090243902439
PRI,1992,73.939
PRK,1992,70.824
PRT,1992,74.3121951219512
PRY,1992,68.395
PSE,1992,68.592
PYF,1992,74.419
QAT,1992,74.122
ROU,1992,69.7843902439024
RUS,1992,66.8731707317073
RWA,1992,44.319
SAU,1992,69.925
SDN,1992,45.891
SEN,1992,57.112
SGP,1992,75.9463414634146
SLB,1992,65.767
SLE,1992,43.621
SLV,1992,64.657
SOM,1992,27.312
SRB,1992,70.8009268292683
SSD,1992,22.724
STP,1992,61.284
SUR,1992,64.65
SVK,1992,71.7951219512195
SVN,1992,73.3048780487805
SWE,1992,77.9987804878049
SWZ,1992,61.735
SXM,1992,72.509
SYC,1992,71.2146341463415
SYR,1992,70.263
TCA,1992,69.64
TCD,1992,46.102
TGO,1992,54.299
THA,1992,70.885
TJK,1992,55.074
TKM,1992,63.875
TLS,1992,46.276
TON,1992,67.686
TTO,1992,68.391
TUN,1992,70.701
TUR,1992,68.486
TUV,1992,60.491
TZA,1992,50.989
UGA,1992,46.368
UKR,1992,68.7709756097561
URY,1992,73.441
USA,1992,75.6170731707317
UZB,1992,65.109
VCT,1992,72.624
VEN,1992,71.806
VGB,1992,73.324
VIR,1992,71.652243902439
VNM,1992,69.958
VUT,1992,67.353
WSM,1992,68.385
YEM,1992,59.428
ZAF,1992,63.341
ZMB,1992,46.512
ZWE,1992,56.435
AFG,1993,51.466
AGO,1993,42.101
ALB,1993,73.939
ARE,1993,72.521
ARG,1993,72.565
ARM,1993,68.841
ASM,1993,
ATG,1993,73.482
AUS,1993,77.8780487804878
AUT,1993,76.0682926829268
AZE,1993,61.286
BDI,1993,37.105
BEL,1993,76.3453658536585
BEN,1993,54.537
BFA,1993,49.209
BGD,1993,57.927
BGR,1993,71.3468292682927
BHR,1993,73.375
BHS,1993,70.656
BIH,1993,51.519
BLR,1993,68.9707317073171
BLZ,1993,69.988
BMU,1993,74.487
BOL,1993,58.418
BRA,1993,67.109
BRB,1993,73.19
BRN,1993,72.312
BTN,1993,58.117
BWA,1993,57.719
CAF,1993,48.353
CAN,1993,77.7048780487805
CHE,1993,78.0853658536586
CHL,1993,74.195
CHN,1993,69.216
CIV,1993,51.925
CMR,1993,54.062
COD,1993,49.551
COG,1993,54.146
COL,1993,69.342
COM,1993,57.276
CPV,1993,65.312
CRI,1993,76.703
CUB,1993,74.261
CYM,1993,
CYP,1993,74.65
CZE,1993,72.7678048780488
DEU,1993,75.8707317073171
DJI,1993,55.774
DMA,1993,70.937
DNK,1993,75.1168292682927
DOM,1993,68.472
DZA,1993,67.719
ECU,1993,70.345
EGY,1993,65.468
ERI,1993,53.234
ESP,1993,77.5465853658537
EST,1993,67.909756097561
ETH,1993,47.394
FIN,1993,75.7051219512195
FJI,1993,65.928
FRA,1993,77.3
FSM,1993,68.059
GAB,1993,60.718
GBR,1993,76.3853658536585
GEO,1993,67.656
GHA,1993,56.416
GIN,1993,48.962
GMB,1993,53.748
GNB,1993,48.228
GNQ,1993,51.308
GRC,1993,77.390243902439
GRD,1993,71.576
GTM,1993,63.349
GUM,1993,72.952
GUY,1993,63.152
HKG,1993,78.0160975609756
HND,1993,66.251
HRV,1993,71.5224390243903
HTI,1993,54.35
HUN,1993,69.1012195121951
IDN,1993,64.598
IND,1993,59.815
IRL,1993,75.2921951219512
IRN,1993,67.139
IRQ,1993,66.897
ISL,1993,78.9346341463415
ISR,1993,77.1536585365854
ITA,1993,77.7219512195122
JAM,1993,71.921
JOR,1993,70.518
JPN,1993,79.3036585365854
KAZ,1993,65.4
KEN,1993,56.617
KGZ,1993,67.1926829268293
KHM,1993,56.08
KIR,1993,62.321
KNA,1993,67.58
KOR,1993,72.9975609756098
KWT,1993,75.794
LAO,1993,55.435
LBN,1993,71.382
LBR,1993,42.166
LBY,1993,70.42
LCA,1993,71.114
LIE,1993,
LKA,1993,73.052
LSO,1993,57.991
LTU,1993,68.9104878048781
LUX,1993,75.7121951219512
LVA,1993,66.7226829268293
MAC,1993,78.63
MAF,1993,75.483
MAR,1993,63.872
MDA,1993,66.543
MDG,1993,53.906
MDV,1993,65.739
MEX,1993,70.942
MHL,1993,62.476
MKD,1993,71.9252926829268
MLI,1993,47.733
MLT,1993,76.5993414634146
MMR,1993,57.631
MNE,1993,74.6332926829268
MNG,1993,60.038
MNP,1993,
MOZ,1993,45.354
MRT,1993,60.379
MUS,1993,70.1073170731707
MWI,1993,43.388
MYS,1993,71.826
NAM,1993,60.86
NCL,1993,71.6560975609756
NER,1993,43.817
NGA,1993,45.788
NIC,1993,64.685
NLD,1993,76.9165853658537
NOR,1993,77.1517073170732
NPL,1993,57.619
NZL,1993,76.4341463414634
OMN,1993,71.165
PAK,1993,59.934
PAN,1993,71.8
PER,1993,66.681
PHL,1993,67.542
PLW,1993,
PNG,1993,60.506
POL,1993,71.5951219512195
PRI,1993,74.029
PRK,1993,71.871
PRT,1993,74.5121951219512
PRY,1993,68.633
PSE,1993,68.853
PYF,1993,74.804
QAT,1993,74.243
ROU,1993,69.5634146341464
RUS,1993,64.9358536585366
RWA,1993,42.166
SAU,1993,70.303
SDN,1993,46.575
SEN,1993,56.996
SGP,1993,76.0463414634146
SLB,1993,65.958
SLE,1993,43.594
SLV,1993,65.235
SOM,1993,50.648
SRB,1993,70.9655609756098
SSD,1993,22.704
STP,1993,61.138
SUR,1993,64.98
SVK,1993,72.4487804878049
SVN,1993,73.2536585365854
SWE,1993,78.0604878048781
SWZ,1993,60.233
SXM,1993,72.293
SYC,1993,69.4682926829268
SYR,1993,70.193
TCA,1993,69.625
TCD,1993,46.318
TGO,1993,54.195
THA,1993,71.068
TJK,1993,52.867
TKM,1993,63.804
TLS,1993,47.254
TON,1993,67.855
TTO,1993,68.811
TUN,1993,71.235
TUR,1993,68.911
TUV,1993,62.654
TZA,1993,50.87
UGA,1993,46.237
UKR,1993,68.1307317073171
URY,1993,73.579
USA,1993,75.419512195122
UZB,1993,64.829
VCT,1993,72.458
VEN,1993,71.925
VGB,1993,73.996
VIR,1993,71.8177073170732
VNM,1993,70.621
VUT,1993,67.528
WSM,1993,68.701
YEM,1993,59.859
ZAF,1993,63.045
ZMB,1993,46.209
ZWE,1993,54.426
AFG,1994,51.495
AGO,1994,43.422
ALB,1994,74.131
ARE,1994,72.598
ARG,1994,73.172
ARM,1994,69.073
ASM,1994,
ATG,1994,73.591
AUS,1994,77.8780487804878
AUT,1994,76.419512195122
AZE,1994,61.594
BDI,1994,44.08
BEL,1994,76.6917073170732
BEN,1994,54.91
BFA,1994,49.307
BGD,1994,58.617
BGR,1994,71.2087804878049
BHR,1994,73.517
BHS,1994,70.851
BIH,1994,67.209
BLR,1994,68.7682926829268
BLZ,1994,70.316
BMU,1994,73.608
BOL,1994,58.989
BRA,1994,67.568
BRB,1994,73.211
BRN,1994,72.553
BTN,1994,58.635
BWA,1994,56.154
CAF,1994,47.853
CAN,1994,77.8717073170732
CHE,1994,78.35
CHL,1994,74.614
CHN,1994,69.52
CIV,1994,51.737
CMR,1994,53.528
COD,1994,49.884
COG,1994,53.738
COL,1994,69.613
COM,1994,57.694
CPV,1994,65.25
CRI,1994,76.67
CUB,1994,74.411
CYM,1994,
CYP,1994,74.72
CZE,1994,72.9726829268293
DEU,1994,76.2707317073171
DJI,1994,55.505
DMA,1994,71.076
DNK,1994,75.3751219512195
DOM,1994,68.792
DZA,1994,67.361
ECU,1994,70.757
EGY,1994,65.816
ERI,1994,54.1
ESP,1994,77.9014634146342
EST,1994,66.5
ETH,1994,47.861
FIN,1994,76.3956097560976
FJI,1994,66.125
FRA,1994,77.6487804878049
FSM,1994,68.095
GAB,1994,60.701
GBR,1994,76.8853658536585
GEO,1994,68.554
GHA,1994,56.112
GIN,1994,49.171
GMB,1994,54.721
GNB,1994,48.156
GNQ,1994,51.415
GRC,1994,77.6390243902439
GRD,1994,71.786
GTM,1994,63.726
GUM,1994,73.058
GUY,1994,63.372
HKG,1994,78.5436585365854
HND,1994,66.574
HRV,1994,71.8034146341463
HTI,1994,54.653
HUN,1994,69.469756097561
IDN,1994,64.856
IND,1994,60.216
IRL,1994,75.7871219512195
IRN,1994,67.468
IRQ,1994,66.744
ISL,1994,79.2470731707317
ISR,1994,77.4024390243903
ITA,1994,77.9219512195122
JAM,1994,71.739
JOR,1994,70.699
JPN,1994,79.6968292682927
KAZ,1994,64.9
KEN,1994,56.273
KGZ,1994,66.0390243902439
KHM,1994,56.035
KIR,1994,62.697
KNA,1994,67.294
KOR,1994,73.3975609756098
KWT,1994,75.763
LAO,1994,55.749
LBN,1994,71.681
LBR,1994,41.796
LBY,1994,70.706
LCA,1994,70.992
LIE,1994,78.4219512195122
LKA,1994,72.882
LSO,1994,58.018
LTU,1994,68.530243902439
LUX,1994,76.3707317073171
LVA,1994,65.6643902439025
MAC,1994,78.993
MAF,1994,75.654
MAR,1994,64.346
MDA,1994,65.07
MDG,1994,54.436
MDV,1994,66.511
MEX,1994,71.279
MHL,1994,62.558
MKD,1994,71.6926829268293
MLI,1994,47.742
MLT,1994,76.4998536585366
MMR,1994,57.956
MNE,1994,73.2455365853659
MNG,1994,60.405
MNP,1994,
MOZ,1994,45.606
MRT,1994,60.336
MUS,1994,70.1585365853659
MWI,1994,43.561
MYS,1994,72.163
NAM,1994,59.846
NCL,1994,70.6731707317073
NER,1994,44.714
NGA,1994,45.513
NIC,1994,65.181
NLD,1994,77.3751219512195
NOR,1994,77.689756097561
NPL,1994,58.553
NZL,1994,76.8829268292683
OMN,1994,71.385
PAK,1994,60.116
PAN,1994,72.096
PER,1994,67.227
PHL,1994,67.942
PLW,1994,
PNG,1994,60.756
POL,1994,71.6951219512195
PRI,1994,74.083
PRK,1994,70.718
PRT,1994,74.9146341463415
PRY,1994,68.824
PSE,1994,69.413
PYF,1994,75.311
QAT,1994,74.348
ROU,1994,69.509756097561
RUS,1994,64.4670731707317
RWA,1994,14.098
SAU,1994,70.705
SDN,1994,56.644
SEN,1994,56.955
SGP,1994,76.1975609756098
SLB,1994,66.188
SLE,1994,42.925
SLV,1994,65.838
SOM,1994,50.327
SRB,1994,71.2506585365854
SSD,1994,44.384
STP,1994,61.069
SUR,1994,65.272
SVK,1994,72.3
SVN,1994,73.4048780487805
SWE,1994,78.650243902439
SWZ,1994,58.268
SXM,1994,72.338
SYC,1994,70.7292682926829
SYR,1994,70.141
TCA,1994,68.447
TCD,1994,46.449
TGO,1994,54.037
THA,1994,71.227
TJK,1994,57.48
TKM,1994,63.756
TLS,1994,48.252
TON,1994,68.014
TTO,1994,68.511
TUN,1994,71.615
TUR,1994,69.295
TUV,1994,62.924
TZA,1994,50.797
UGA,1994,46.353
UKR,1994,67.5412195121951
URY,1994,73.728
USA,1994,75.619512195122
UZB,1994,64.685
VCT,1994,71.922
VEN,1994,71.853
VGB,1994,73.63
VIR,1994,71.9951219512195
VNM,1994,70.759
VUT,1994,67.739
WSM,1994,68.98
YEM,1994,59.714
ZAF,1994,62.612
ZMB,1994,45.854
ZWE,1994,52.588
AFG,1995,52.544
AGO,1995,45.849
ALB,1995,74.362
ARE,1995,72.695
ARG,1995,73.133
ARM,1995,69.311
ASM,1995,
ATG,1995,73.636
AUS,1995,77.8292682926829
AUT,1995,76.6682926829268
AZE,1995,62.305
BDI,1995,44.059
BEL,1995,76.8407317073171
BEN,1995,55.295
BFA,1995,49.446
BGD,1995,59.467
BGR,1995,71.0534146341463
BHR,1995,73.799
BHS,1995,70.763
BIH,1995,70.284
